order_id,order_date,ship_mode,segment,region,category,sales,quantity,profit
US-2015-145422,2015-12-03,Standard Class,Consumer,West,Furniture,359.499,3,-29.6058
US-2015-145436,2015-02-28,Standard Class,Consumer,South,Furniture,161.568,2,-28.2744
US-2015-145436,2015-02-28,Standard Class,Consumer,South,Furniture,389.696,8,43.8408
US-2015-146745,2015-09-03,Standard Class,Home Office,West,Furniture,129.568,2,-12.9568
US-2015-146745,2015-09-03,Standard Class,Home Office,West,Office Supplies,6.368,2,2.1492
US-2015-147242,2015-09-10,Standard Class,Corporate,East,Office Supplies,61.96,2,16.1096
US-2015-147242,2015-09-10,Standard Class,Corporate,East,Furniture,361.96,2,83.2508
US-2015-147242,2015-09-10,Standard Class,Corporate,East,Office Supplies,278.82,9,125.469
US-2015-147662,2015-02-14,Standard Class,Consumer,East,Office Supplies,14.952,2,-11.9616
US-2015-147662,2015-02-14,Standard Class,Consumer,East,Technology,323.982,3,-80.9955
US-2015-147662,2015-02-14,Standard Class,Consumer,East,Office Supplies,2.286,2,-1.6764
US-2015-147662,2015-02-14,Standard Class,Consumer,East,Office Supplies,14.352,3,0.897
US-2015-147662,2015-02-14,Standard Class,Consumer,East,Technology,71.976,3,0.899699999999996
US-2015-147739,2015-12-25,Standard Class,Corporate,East,Furniture,547.136,4,-68.392
US-2015-148817,2015-12-01,Standard Class,Corporate,South,Office Supplies,61.68,4,16.6536
US-2015-148817,2015-12-01,Standard Class,Corporate,South,Office Supplies,63.96,4,30.7008
US-2015-149629,2015-07-17,Second Class,Corporate,South,Furniture,231.92,5,5.798
US-2015-149692,2015-12-06,Standard Class,Consumer,Central,Office Supplies,2.772,7,-4.851
US-2015-150161,2015-07-25,Standard Class,Home Office,East,Office Supplies,25.176,4,-18.4624
US-2015-150231,2015-03-16,Second Class,Home Office,East,Office Supplies,17.52,3,6.3072
US-2015-150630,2015-09-17,Standard Class,Consumer,East,Furniture,3083.43,7,-1665.0522
US-2015-150630,2015-09-17,Standard Class,Consumer,East,Office Supplies,9.618,2,-7.0532
US-2015-150630,2015-09-17,Standard Class,Consumer,East,Furniture,124.2,3,15.525
US-2015-150630,2015-09-17,Standard Class,Consumer,East,Office Supplies,3.264,2,1.1016
US-2015-150630,2015-09-17,Standard Class,Consumer,East,Office Supplies,86.304,6,9.70919999999999
US-2015-150630,2015-09-17,Standard Class,Consumer,East,Office Supplies,6.858,6,-5.715
US-2015-150630,2015-09-17,Standard Class,Consumer,East,Office Supplies,15.76,2,3.546
US-2015-151407,2015-11-08,Standard Class,Consumer,Central,Technology,263.96,4,76.5484
US-2015-151435,2015-09-06,Second Class,Consumer,South,Furniture,85.98,1,22.3548
US-2015-152128,2015-05-25,Second Class,Home Office,Central,Office Supplies,21.24,3,8.0712
US-2015-152128,2015-05-25,Second Class,Home Office,Central,Office Supplies,127.96,2,60.1412
US-2015-153283,2015-11-12,Standard Class,Consumer,East,Office Supplies,15.56,2,7.3132
US-2015-153374,2015-02-09,Second Class,Consumer,Central,Technology,479.952,6,89.991
US-2015-153500,2015-07-03,First Class,Corporate,East,Furniture,168.464,2,-29.4812
US-2015-153500,2015-07-03,First Class,Corporate,East,Office Supplies,6.72,2,2.436
US-2015-153500,2015-07-03,First Class,Corporate,East,Furniture,282.888,9,56.5776
US-2015-154389,2015-11-27,Standard Class,Home Office,East,Technology,748.752,8,-162.2296
US-2015-155369,2015-04-19,Standard Class,Consumer,Central,Office Supplies,19.568,2,-52.8336
US-2015-155369,2015-04-19,Standard Class,Consumer,Central,Office Supplies,310.392,4,-512.1468
US-2015-156496,2015-08-10,Standard Class,Consumer,West,Technology,438.368,4,38.3572
US-2015-156496,2015-08-10,Standard Class,Consumer,West,Technology,139.944,7,-31.4874
US-2015-156496,2015-08-10,Standard Class,Consumer,West,Office Supplies,133.472,4,15.0156
US-2015-156797,2015-08-11,Standard Class,Home Office,East,Office Supplies,11.96,2,3.1096
US-2015-156797,2015-08-11,Standard Class,Home Office,East,Technology,138,2,34.5
US-2015-156867,2015-11-13,Standard Class,Consumer,West,Technology,238.896,6,-26.8758
US-2015-156867,2015-11-13,Standard Class,Consumer,West,Furniture,102.36,3,-3.8385
US-2015-156867,2015-11-13,Standard Class,Consumer,West,Office Supplies,36.882,3,-25.8174
US-2015-157014,2015-10-03,Second Class,Consumer,East,Office Supplies,32.07,5,-22.449
US-2015-157014,2015-10-03,Second Class,Consumer,East,Technology,24,2,-2.7
US-2015-157014,2015-10-03,Second Class,Consumer,East,Furniture,35.49,1,-15.6156
US-2015-157014,2015-10-03,Second Class,Consumer,East,Technology,47.984,2,0.599799999999997
US-2015-157154,2015-01-10,Standard Class,Consumer,East,Furniture,1018.104,4,-373.3048
US-2015-158589,2015-11-20,Standard Class,Consumer,West,Furniture,32.04,3,8.01
US-2015-158911,2015-07-05,Standard Class,Corporate,South,Furniture,4.928,2,0.739199999999999
US-2015-158911,2015-07-05,Standard Class,Corporate,South,Office Supplies,11.784,3,4.2717
US-2015-159499,2015-11-21,Second Class,Corporate,West,Office Supplies,325.632,6,28.4928
US-2015-159499,2015-11-21,Second Class,Corporate,West,Technology,23.344,2,-1.459
US-2015-159499,2015-11-21,Second Class,Corporate,West,Office Supplies,16.52,5,5.369
US-2015-159513,2015-04-02,Standard Class,Consumer,West,Technology,71.976,3,24.2919
US-2015-159982,2015-11-28,Standard Class,Corporate,Central,Furniture,12.132,9,-8.4924
US-2015-159982,2015-11-28,Standard Class,Corporate,Central,Office Supplies,82.368,2,-19.5624
US-2015-159982,2015-11-28,Standard Class,Corporate,Central,Office Supplies,53.92,5,4.044
US-2015-159982,2015-11-28,Standard Class,Corporate,Central,Technology,647.904,6,56.6916
US-2015-160150,2015-07-19,First Class,Consumer,West,Office Supplies,2.025,1,-1.35
US-2015-160563,2015-10-20,Standard Class,Corporate,West,Technology,239.97,3,86.3892
US-2015-160563,2015-10-20,Standard Class,Corporate,West,Furniture,16.02,6,6.0876
US-2015-160857,2015-05-08,Standard Class,Consumer,East,Furniture,79.44,3,30.1872
US-2015-160857,2015-05-08,Standard Class,Consumer,East,Office Supplies,357.93,3,7.15860000000001
US-2015-160857,2015-05-08,Standard Class,Consumer,East,Furniture,127.764,2,21.294
US-2015-160857,2015-05-08,Standard Class,Consumer,East,Technology,2799.944,7,1014.9797
US-2015-160857,2015-05-08,Standard Class,Consumer,East,Office Supplies,19.44,3,9.3312
US-2015-161347,2015-09-13,Standard Class,Consumer,East,Office Supplies,2.412,1,-2.01
US-2015-161466,2015-09-24,Second Class,Corporate,East,Office Supplies,6.848,2,0.5992
US-2015-161991,2015-09-26,Second Class,Consumer,Central,Office Supplies,2.08,5,-3.432
US-2015-161991,2015-09-26,Second Class,Consumer,Central,Technology,1114.4,7,376.11
US-2015-163279,2015-03-22,Standard Class,Corporate,West,Office Supplies,105.52,4,48.5392
US-2015-163279,2015-03-22,Standard Class,Corporate,West,Furniture,91.96,2,15.6332
US-2015-163279,2015-03-22,Standard Class,Corporate,West,Technology,1487.976,3,185.997
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Technology,41.424,2,8.2848
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Technology,244.768,4,24.4768
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Office Supplies,74.352,3,6.5058
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Office Supplies,4.312,2,-6.8992
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Furniture,56.686,1,-20.245
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Technology,97.968,2,6.12299999999999
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Office Supplies,7.872,3,0.885599999999999
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Office Supplies,15.552,3,5.4432
US-2015-163433,2015-04-18,Second Class,Corporate,Central,Office Supplies,1.476,1,-2.2878
US-2015-163685,2015-06-01,Standard Class,Corporate,Central,Office Supplies,5.728,8,-9.1648
US-2015-163685,2015-06-01,Standard Class,Corporate,Central,Office Supplies,42.24,10,13.2
US-2015-163783,2015-12-27,Standard Class,Home Office,Central,Office Supplies,12.672,3,-3.168
US-2015-163825,2015-06-16,First Class,Consumer,East,Office Supplies,3050.376,3,1143.891
US-2015-163825,2015-06-16,First Class,Consumer,East,Technology,133.98,2,33.495
US-2015-164175,2015-04-30,Standard Class,Home Office,Central,Furniture,213.115,5,-15.2225
US-2015-164238,2015-08-16,Standard Class,Consumer,East,Office Supplies,44.688,7,3.3516
US-2015-164238,2015-08-16,Standard Class,Consumer,East,Furniture,301.47,3,-204.9996
US-2015-164308,2015-09-24,First Class,Home Office,Central,Technology,821.94,6,213.7044
US-2015-164357,2015-11-25,Standard Class,Consumer,South,Office Supplies,13.12,5,1.476
US-2015-164448,2015-10-31,Second Class,Corporate,West,Office Supplies,9.728,2,3.2832
US-2015-164448,2015-10-31,Second Class,Corporate,West,Office Supplies,14.75,5,7.08
US-2015-164448,2015-10-31,Second Class,Corporate,West,Office Supplies,29.8,5,9.3125
US-2015-164448,2015-10-31,Second Class,Corporate,West,Office Supplies,427.42,14,196.6132
US-2015-164966,2015-07-30,First Class,Home Office,Central,Furniture,155.88,6,38.97
US-2015-165449,2015-11-22,Standard Class,Home Office,Central,Technology,27.168,4,-1.3584
US-2015-165512,2015-05-24,Second Class,Consumer,Central,Furniture,602.651,7,-163.5767
US-2015-165512,2015-05-24,Second Class,Consumer,Central,Office Supplies,7.656,6,-13.0152
US-2015-165743,2015-11-20,Second Class,Consumer,West,Office Supplies,4.896,3,-3.4272
US-2015-165743,2015-11-20,Second Class,Consumer,West,Furniture,145.764,6,-247.7988
US-2015-165743,2015-11-20,Second Class,Consumer,West,Office Supplies,9.612,6,-7.3692
US-2015-166520,2015-07-16,First Class,Corporate,East,Office Supplies,80.88,3,39.6312
US-2015-166520,2015-07-16,First Class,Corporate,East,Technology,599.9,10,191.968
US-2015-167220,2015-12-12,Standard Class,Consumer,Central,Technology,22.368,4,6.4308
US-2015-168704,2015-04-13,Standard Class,Consumer,Central,Furniture,609.98,4,-113.282
US-2015-168704,2015-04-13,Standard Class,Consumer,Central,Furniture,211.372,2,-45.294
US-2015-168704,2015-04-13,Standard Class,Consumer,Central,Technology,239.976,3,17.9982
US-2015-168732,2015-12-10,Standard Class,Consumer,South,Office Supplies,1.78,1,0.4984
US-2015-168732,2015-12-10,Standard Class,Consumer,South,Office Supplies,25.92,4,12.4416
US-2015-168732,2015-12-10,Standard Class,Consumer,South,Technology,101.94,6,21.4074
US-2015-168914,2015-05-21,Standard Class,Consumer,Central,Office Supplies,20.768,8,-52.9584
US-2015-168935,2015-11-27,Standard Class,Consumer,South,Furniture,375.4575,3,-157.0095
US-2015-168935,2015-11-27,Standard Class,Consumer,South,Technology,83.976,3,-1.0497
US-2016-100405,2016-08-26,Second Class,Corporate,West,Office Supplies,8.26,2,3.7996
US-2016-100419,2016-12-16,Second Class,Consumer,Central,Office Supplies,4.788,3,-7.9002
US-2016-100461,2016-01-08,Standard Class,Corporate,Central,Furniture,1565.88,6,407.1288
US-2016-100461,2016-01-08,Standard Class,Corporate,Central,Office Supplies,106.05,7,49.8435
US-2016-100566,2016-09-03,Standard Class,Home Office,Central,Furniture,83.952,3,-90.2484
US-2016-100720,2016-07-16,Standard Class,Consumer,East,Technology,143.982,3,-28.7964
US-2016-100720,2016-07-16,Standard Class,Consumer,East,Technology,494.376,4,-115.3544
US-2016-100720,2016-07-16,Standard Class,Consumer,East,Office Supplies,5.84,2,0.73
US-2016-100839,2016-10-13,Standard Class,Corporate,West,Furniture,727.45,5,-465.568
US-2016-100839,2016-10-13,Standard Class,Corporate,West,Furniture,24.96,3,4.368
US-2016-101196,2016-05-12,Standard Class,Corporate,East,Office Supplies,82.368,2,-19.5624
US-2016-101497,2016-09-29,Second Class,Consumer,West,Office Supplies,18.97,1,9.1056
US-2016-101616,2016-09-03,First Class,Corporate,South,Office Supplies,87.28,8,41.0216
US-2016-102141,2016-08-26,Standard Class,Corporate,East,Office Supplies,146.688,8,45.84
US-2016-102232,2016-08-05,Standard Class,Corporate,South,Office Supplies,197.05,7,59.115
US-2016-102239,2016-05-05,First Class,Corporate,West,Furniture,1685.88,6,320.3172
US-2016-102239,2016-05-05,First Class,Corporate,West,Office Supplies,5.728,2,2.0048
US-2016-103646,2016-04-21,Standard Class,Corporate,Central,Office Supplies,102.336,4,-12.792
US-2016-103646,2016-04-21,Standard Class,Corporate,Central,Office Supplies,48.792,3,-126.8592
US-2016-103646,2016-04-21,Standard Class,Corporate,Central,Office Supplies,44.848,8,-67.272
US-2016-103674,2016-12-06,Standard Class,Home Office,West,Technology,271.96,5,27.196
US-2016-103674,2016-12-06,Standard Class,Home Office,West,Office Supplies,18.69,7,5.2332
US-2016-103674,2016-12-06,Standard Class,Home Office,West,Office Supplies,13.36,2,6.4128
US-2016-103674,2016-12-06,Standard Class,Home Office,West,Technology,249.584,2,31.198
US-2016-103674,2016-12-06,Standard Class,Home Office,West,Office Supplies,13.86,7,0
US-2016-103674,2016-12-06,Standard Class,Home Office,West,Office Supplies,13.376,4,4.6816
US-2016-103674,2016-12-06,Standard Class,Home Office,West,Office Supplies,437.472,14,153.1152
US-2016-104794,2016-12-16,First Class,Corporate,East,Office Supplies,3.68,2,1.8032
US-2016-104815,2016-09-03,Standard Class,Consumer,Central,Furniture,198.744,4,0
US-2016-105452,2016-07-28,Standard Class,Home Office,Central,Furniture,24.7,5,-9.88
US-2016-105452,2016-07-28,Standard Class,Home Office,Central,Furniture,302.72,5,-378.4
US-2016-105578,2016-05-30,Standard Class,Corporate,West,Office Supplies,22.62,2,-15.08
US-2016-105578,2016-05-30,Standard Class,Corporate,West,Office Supplies,14.952,2,-11.9616
US-2016-105578,2016-05-30,Standard Class,Corporate,West,Furniture,801.568,2,50.098
US-2016-105578,2016-05-30,Standard Class,Corporate,West,Office Supplies,2.376,3,-1.9008
US-2016-105578,2016-05-30,Standard Class,Corporate,West,Office Supplies,32.792,1,11.8871
US-2016-106313,2016-08-22,Standard Class,Corporate,West,Office Supplies,19.44,3,9.3312
US-2016-106600,2016-04-08,First Class,Consumer,South,Furniture,354.9,5,88.725
US-2016-106677,2016-11-05,Standard Class,Corporate,East,Technology,23.988,2,-15.992
US-2016-107440,2016-04-16,Standard Class,Corporate,East,Technology,9099.93,7,2365.9818
US-2016-107440,2016-04-16,Standard Class,Corporate,East,Furniture,9.96,2,3.2868
US-2016-107440,2016-04-16,Standard Class,Corporate,East,Office Supplies,25.3,5,11.891
US-2016-108098,2016-10-14,Standard Class,Corporate,West,Technology,177,3,30.09
US-2016-108455,2016-12-02,Standard Class,Consumer,West,Office Supplies,25.92,4,12.4416
US-2016-108455,2016-12-02,Standard Class,Consumer,West,Office Supplies,40.46,7,19.8254
US-2016-108455,2016-12-02,Standard Class,Consumer,West,Office Supplies,33.87,3,8.8062
US-2016-108497,2016-06-14,Same Day,Home Office,West,Furniture,599.165,5,35.245
US-2016-108504,2016-02-05,Same Day,Home Office,South,Office Supplies,80.98,1,1.61960000000001
US-2016-108504,2016-02-05,Same Day,Home Office,South,Office Supplies,348.84,9,170.9316
US-2016-108504,2016-02-05,Same Day,Home Office,South,Office Supplies,9.45,5,0.189
US-2016-108504,2016-02-05,Same Day,Home Office,South,Furniture,18.84,3,7.1592
US-2016-108504,2016-02-05,Same Day,Home Office,South,Furniture,239.98,2,52.7956
US-2016-108504,2016-02-05,Same Day,Home Office,South,Office Supplies,167.96,2,78.9412
US-2016-108504,2016-02-05,Same Day,Home Office,South,Technology,104.85,3,28.3095
US-2016-108504,2016-02-05,Same Day,Home Office,South,Technology,484.83,3,126.0558
US-2016-108504,2016-02-05,Same Day,Home Office,South,Office Supplies,122.97,3,60.2553
US-2016-108504,2016-02-05,Same Day,Home Office,South,Office Supplies,154.44,3,1.5444
US-2016-108504,2016-02-05,Same Day,Home Office,South,Office Supplies,342.37,7,160.9139
US-2016-108637,2016-03-13,Standard Class,Home Office,South,Furniture,127.88,2,40.9216
US-2016-108637,2016-03-13,Standard Class,Home Office,South,Office Supplies,160.32,2,44.8896
US-2016-108637,2016-03-13,Standard Class,Home Office,South,Office Supplies,46,4,20.7
US-2016-108777,2016-12-12,Same Day,Corporate,East,Office Supplies,18.693,3,-14.3313
US-2016-108777,2016-12-12,Same Day,Corporate,East,Technology,383.952,6,76.7904
US-2016-109260,2016-09-26,Standard Class,Home Office,South,Technology,431.976,3,-75.5958
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,Office Supplies,100.704,6,-16.3644
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,Furniture,2.328,2,-0.7566
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,Office Supplies,10.78,5,-17.248
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,Office Supplies,58.368,12,21.888
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,Office Supplies,40.968,3,13.8267
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,Technology,71.96,5,25.186
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,Office Supplies,10.368,2,3.6288
US-2016-110156,2016-11-19,Standard Class,Consumer,Central,Office Supplies,1.192,2,-2.0264
US-2016-110170,2016-09-27,Standard Class,Corporate,Central,Furniture,956.6648,7,-225.0976
US-2016-111290,2016-07-22,Standard Class,Consumer,Central,Technology,109.95,1,36.2835
US-2016-111290,2016-07-22,Standard Class,Consumer,Central,Office Supplies,965.85,5,135.219
US-2016-111290,2016-07-22,Standard Class,Consumer,Central,Office Supplies,29.2,5,10.512
US-2016-111290,2016-07-22,Standard Class,Consumer,Central,Office Supplies,32.4,5,15.552
US-2016-111528,2016-12-30,Same Day,Home Office,West,Office Supplies,481.32,4,125.1432
US-2016-111528,2016-12-30,Same Day,Home Office,West,Office Supplies,6.384,1,2.1546
US-2016-111563,2016-11-04,Standard Class,Consumer,Central,Furniture,11.376,3,-5.688
US-2016-111563,2016-11-04,Standard Class,Consumer,Central,Furniture,66.112,4,-84.2928
US-2016-112396,2016-02-09,Standard Class,Corporate,West,Technology,89.97,3,39.5868
US-2016-112396,2016-02-09,Standard Class,Corporate,West,Technology,31.86,2,11.151
US-2016-112970,2016-11-14,First Class,Consumer,West,Office Supplies,9.84,3,2.8536
US-2016-112977,2016-03-10,Standard Class,Consumer,East,Furniture,176.784,1,-22.098
US-2016-113509,2016-03-15,Standard Class,Home Office,East,Technology,83.976,3,-13.6461
US-2016-113649,2016-08-09,First Class,Consumer,South,Office Supplies,30.816,9,9.63
